start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1731577007006,1731577007007,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.SelfParticipantsRefreshAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731577007007,1731577007008,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731577007008,1731577017838,10830,4296,4051,140.369640,0.603028,0.422279,6.530793,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731577017838,1731577017849,11,4296,4051,140.369640,0.603028,0.000429,0.006633,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577017849,1731577017850,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577017850,1731577017863,13,4296,4051,140.369640,0.603028,0.000507,0.007839,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577017863,1731577017864,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577017864,1731577017910,46,4296,4051,140.369640,0.603028,0.001794,0.027739,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577017910,1731577018357,447,4296,4051,140.369640,0.603028,0.017429,0.269554,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577018357,1731577018360,3,4296,4051,140.369640,0.603028,0.000117,0.001809,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577018360,1731577018378,18,4296,4051,140.369640,0.603028,0.000702,0.010855,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577018378,1731577018380,2,4296,4051,140.369640,0.603028,0.000078,0.001206,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577018380,1731577018442,62,4296,4051,140.369640,0.603028,0.002417,0.037388,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577018442,1731577018467,25,4296,4051,140.369640,0.603028,0.000975,0.015076,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['NetworkStats' 'screen']
1731577018467,1731577020005,1538,4296,4051,140.369640,0.603028,0.059969,0.927457,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577020005,1731577020008,3,4296,4051,140.369640,0.603028,0.000117,0.001809,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731577020008,1731577077920,57912,4296,4051,140.369640,0.603028,2.258080,34.922556,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577077920,1731577077922,2,4296,4051,140.369640,0.603028,0.000078,0.001206,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731577077922,1731577077923,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731577077923,1731577077932,9,4296,4051,140.369640,0.603028,0.000351,0.005427,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
